(stdin)= da2daf93f65084f45190913572699321f538b45e1164b295a3cf4605f423c0a7
(stdin)= 74bdc29c46ed66242bb907bba68c44cafde92a565ce40f2e25a8ae82557447f2
(stdin)= 76ecbe62d004d3f6b323c5e0ff2bd794da405f68a34c088706a4c876a26569d4
(stdin)= 01c76f18761d267856f66049c699f188971b11ae36bb575ca1839a86cdbdc04f
(stdin)= 4ad1a1a62befd6f008585ce8d002673e9e5a9ccde3d957540f7f08872d1bccb7
(stdin)= a28e2fdab7a99f87ba900f6da0f59df8e16c10c9f453a097f4907f1ae4d02756
(stdin)= 40c5060a65ca87ebdbf88d658a7e3334008525f98c73b6272bc7357643a411f4
(stdin)= 396d1aef87c2d4bb37703d78ddb17da2901b97e7b90a4d43c4f883a7dbb5dd93
(stdin)= 7e345bba15835508768080f8653de3c1eb968744cb21b9c27e313749ddb42553
(stdin)= 71f1d7c29f9be16cc3a390b117db18413d53468fa77b791b7b34cbc2d2fe8688
(stdin)= c74842cd99f4cf93ecae4bb9faa5eeebd11e932ad1c3a2abd42afd6ae2c8a863
(stdin)= 363f9918b1c7d96ba8910785cfe412bbf2454c106a438e14bffc247e670a8935
(stdin)= 3cf8bfb848227716a16e354b6cdb95da15f426db791dc746640c0f4b7f986015
(stdin)= bb2c206a8450d99920e521488efcdb71cddee5ad6f50513f2b7da8087d2419a7
(stdin)= 2403192676e8ccba27a39342abe4f109c6721b2f0ee6ff96461bc7904f254a8c
(stdin)= 4c97ff468ded5cd8865909eebe6b9e476b1f4b4c23f3046fbdecbe07eae7f38f
(stdin)= e4708541c71335bddd7dbcd1610400d94007e468ea1f38712b3d2e7622bb4a9c
(stdin)= c9b19d942be001da0fd65f0fb512c2f76433932afadd368e13274834f1214172
(stdin)= 71025f3f62327dea79a4f477d297128ebf712bd7b9937c191ac444a74123cd48
(stdin)= 3ee062ee5b46dbaff1753d19b7453acdc9110d7fa99235c3de1e2f5fbbf30b6d
(stdin)= c7e3b2445e3224e6a6a8eace8467e9ba5fe692f22ec17bbcc9f2cf753392b737
(stdin)= 1b9ee55b469d0613fe1917ee2e53106c0ad586c181f59d230616497be20b3d94
(stdin)= f82b04546e4be923f8ccf9fe5c4cf53adb1d7df52180cb6352952e08f9d4d3fa
(stdin)= cd8c164ead09a503689d7f14f366a47c62605605ad45b3f07906754709a457d6
(stdin)= 1f5454d7b9800655c10d730f09d3a76e1fbc7c135fb06b1df2704bb6886cdb9e
(stdin)= 7913e50d88fe6324b34921fc0da00bfba838d76e9345b49a97bacbd10e89050c
(stdin)= e52442fda4a4731bfef125da80d5e2302af6b865b1d3049db7d736f059a2e536
(stdin)= 5c03d8feea96b9c4567d0164c7e42bf53e7da5095e3a18d667bda4afdfbb0893
(stdin)= 61a364f5f1c170f1776b70c3b02c386f6ddec0ee8e47ec49d7401ae93c1b3851
(stdin)= 601f81a6aeb7239fa488a049a0c2534ab32d4353811a94da815bc5d71c747d3c
(stdin)= bbd3506479f93ddb3660940a9c9862b19f0704919e1e35a66abd4f9aa5b41b55
(stdin)= ba4c03e3aa25fc25af48e789a0e3df470f420cd36a1cf0d9c32be62cd7f511a0
(stdin)= 07e22c64c2c08115d887e927256aee860546da9500aeefbab869429619575e89
(stdin)= 08ac888a9b35cb9affefa3655ee07c067120f2c1d9682bdd5da444c5149ec619
(stdin)= a9aab257924efa96f32897c54ccb8a50a04955e806b74ce521cdfa46bf4d83cb
(stdin)= 20b21d4dfc30b8fdd9a906930adcab3513032a76c5532608b0ea0ee7b7fb730d
(stdin)= ceb774d202a9020ac8d07636077fde1f398356374a1c2f3e060bd513f6b05807
(stdin)= 9aec32e1c343185f4fe5bb4de738a1952420d2dbaed481888c57009e329b51d1
(stdin)= 61fca8e00b75bbf8bc769a910c62a74cc17a509ccedda8b40b3f770ca46b71f2
(stdin)= 305be9e332a486ea9eb49a414d89f165b3a268e61a7b0045d6f2d84c84719020
(stdin)= df47136bdeee51cd1bc3a2eb885328fc2f078707c9afd657013d1fde8a001c45
(stdin)= 74e0af334c6e30e37b08666275f088a12fadea7de7e6006e4430d7af6f55ec82
(stdin)= 7294717addd028614104feb2bffc9542a52b2860c8c8696a29fedadc4b162100
(stdin)= d8544fb3cc81deb72f1c89cf05c7bd2708d6352727ece5eb6ae9eea558756d49
(stdin)= 82b336d388396ab7b8bbfd6bcbf9f613fd7e3bf7b24bc7fc6b027ea83fd8ed9d
(stdin)= 4581fd4c27ccc2ad5671fb0d9cecf79ee31517cb2febed34818b58147da64306
(stdin)= e17689b4ac94b04de23e392adee178192f8a49931771c2def9fb1b0a42f9b0d8
(stdin)= 07cf2a36a7460bb1ac4e35f637ff524e93869cb1fa07e5d1fa73e21df1e06bce
(stdin)= 04c165cfaf97b3fab336579e4c6edbd759df4d6eb28a3073d750869808634ab8
(stdin)= e3bebea3236053bfc3bc51f623ddfd093c7ba55ab28de6521bb54c0d48ff37b7
(stdin)= d24027a0c9bd43fd73fb3fc50bf8c82d04abb4a42c3e6ce4de5f1301722f7334
(stdin)= d10f6eb82a665b2ba61098646a7902b43c8b1db340b4a26f301de532326f31b6
(stdin)= 1179db201cd530dec14789f7072cf835deaf3fc166f6428d571a606e7146bf8a
(stdin)= 344d92299ebc64499593014ccf97f6d54fa781e40087e17c16959e8ec347acd2
(stdin)= 5aecc2b1a63ae48c67fc2be6db737ebb06aaaa3f0722aa75f997e5d0e4b248e2
(stdin)= baceea77c112983902f4cc935efaef497df874e0f3cf539b676b2da65a9db640
(stdin)= 4495824d34e3ce29525e76f3b3090405ee9011e1f16621c4e4b0a8dc03424357
(stdin)= 3b2793c839dbdf200ccb7490c6b78866b2718d7d9932b6db91bd3b8b2cec588d
(stdin)= c66276a574e3c3ede4309056e88acf3432f62c2c28f00ef33a9937ae85e33f22
(stdin)= 0422a09dc9448db898058493ee0ba45ecaa94ac24b3e2b9f341e60ba9ea527b1
(stdin)= 2707b4beb64cdb6207de6496ee71bf4d748c65f233d76d19fb85835c4e67d02a
(stdin)= 413d81bade4268f62031cd34cf7699e3a7bcc38654aee04df8c7f2558b6b6adb
(stdin)= 56e4b6561008f41fabad526a919e8924e71ec2eec28207c589d6bf275b3e570e
(stdin)= dd44bf4c3430fe587260e64fa4b6116907a7a8670908b39b621b8a0ff649f203
(stdin)= e359903f92a32bc77c81c901af6463dc4de58002a532b98cc48a665fb5d6a78c
(stdin)= 12393badd49ff7f8f15a1f5b23b6379875de89293fae0d6173921f4c3aefedf5
(stdin)= 11df17d9e004a7b9e084ca5af56edd99b6498d799785ce18d6000ddaf371867f
(stdin)= 461194cab650bd17d70e588fc75dfb24a61857f29fcc09e627c3848320dcd7c4
(stdin)= 4adea723db8fdf1bfea0d825bef16df8d8dbc9e1a190943bda92c4b8a639a219
(stdin)= 3c44054a525f0d5ce36a54437ae1e7a7975cad5b055c9387ee84633456f9caf4
(stdin)= 87499887ff9c66fc993282cd978416652565e53ec028a91cd0437729ba89f417
(stdin)= 23e290441b39cedebc8c33aa416ee5c5a36512cc7ad69a7229b2cf4cabfee517
